EmployeeId,AttendanceDate,CheckIn,CheckOut
ABSH,11/06/2017,00:00,00:00
ABSH,12/06/2017,10:35:48,19:36:55
ABSH,13/06/2017,09:59:19,00:00
ABSH,14/06/2017,10:02:21,19:24:14
ABSH,15/06/2017,09:58:21,18:31:51
ABSH,16/06/2017,10:04:49,00:00
ABSH,17/06/2017,00:00,00:00
ABSH,18/06/2017,00:00,00:00
ABSH,19/06/2017,10:51:33,19:09:46
ABSH,20/06/2017,10:18:14,19:25:22
ABSH,21/06/2017,10:27:33,19:56:43
ABSH,22/06/2017,10:44:38,00:00
ABSH,23/06/2017,10:15:44,19:24:13
ABSH,24/06/2017,00:00,00:00
ABSH,25/06/2017,00:00,00:00
ABSH,26/06/2017,00:00,00:00
ABSH,27/06/2017,00:00,00:00
ABSH,28/06/2017,10:12:44,00:00
ABSH,29/06/2017,09:50:46,18:47:53
ABSH,30/06/2017,10:01:13,17:34:32
PMUP,01/06/2017,10:37:27,18:42:06
PMUP,02/06/2017,07:25:49,00:00
PMUP,03/06/2017,00:00,00:00
PMUP,04/06/2017,00:00,00:00
PMUP,05/06/2017,10:38:36,19:03:57
PMUP,06/06/2017,00:00,00:00
PMUP,07/06/2017,10:50:16,18:51:07
PMUP,08/06/2017,00:00,00:00
PMUP,09/06/2017,00:00,00:00
PMUP,10/06/2017,00:00,00:00
PMUP,11/06/2017,00:00,00:00
PMUP,12/06/2017,10:39:13,19:31:42
PMUP,13/06/2017,09:38:19,19:14:27
PMUP,14/06/2017,09:40:23,19:16:29
PMUP,15/06/2017,09:35:47,19:19:32
PMUP,16/06/2017,09:28:25,18:24:35
PMUP,17/06/2017,00:00,00:00
PMUP,18/06/2017,00:00,00:00
PMUP,19/06/2017,10:40:18,20:14:19
PMUP,20/06/2017,10:42:46,20:12:13
PMUP,21/06/2017,11:06:58,20:19:08
PMUP,22/06/2017,10:31:33,20:09:01
PMUP,23/06/2017,10:31:16,20:24:14
PMUP,24/06/2017,00:00,00:00
PMUP,25/06/2017,00:00,00:00
PMUP,26/06/2017,00:00,00:00
PMUP,27/06/2017,10:31:44,19:40:43
PMUP,28/06/2017,10:35:55,20:09:41
PMUP,29/06/2017,10:35:37,20:22:06
PMUP,30/06/2017,10:47:50,20:18:51
DESR,01/06/2017,11:47:08,19:38:34
DESR,02/06/2017,00:00,00:00
DESR,03/06/2017,00:00,00:00
DESR,04/06/2017,00:00,00:00
DESR,05/06/2017,11:34:31,19:17:20
DESR,06/06/2017,12:31:48,19:29:48
DESR,07/06/2017,11:47:53,19:01:10
DESR,08/06/2017,00:00,00:00
DESR,09/06/2017,00:00,00:00
DESR,10/06/2017,00:00,00:00
DESR,11/06/2017,00:00,00:00
DESR,12/06/2017,10:14:58,18:22:00
DESR,13/06/2017,10:10:09,18:52:42
DESR,14/06/2017,09:40:50,18:40:51
DESR,15/06/2017,09:25:43,18:54:39
DESR,16/06/2017,09:51:57,19:58:35
DESR,17/06/2017,00:00,00:00
DESR,18/06/2017,00:00,00:00
DESR,19/06/2017,09:50:23,18:00:46
DESR,20/06/2017,09:56:22,18:16:36
DESR,21/06/2017,09:51:04,20:09:02
DESR,22/06/2017,10:19:08,18:21:41
DESR,23/06/2017,09:42:31,17:03:34
DESR,24/06/2017,00:00,00:00
DESR,25/06/2017,00:00,00:00
DESR,26/06/2017,00:00,00:00
DESR,27/06/2017,10:52:52,17:35:22
DESR,28/06/2017,10:54:48,18:35:41
DESR,29/06/2017,11:14:38,20:37:02
DESR,30/06/2017,10:42:09,18:24:46
SUMN,01/06/2017,09:25:17,19:03:35
SUMN,02/06/2017,07:23:59,00:00
SUMN,03/06/2017,00:00,00:00
SUMN,04/06/2017,00:00,00:00
SUMN,05/06/2017,09:24:14,18:31:09
SUMN,06/06/2017,09:25:16,18:10:05
SUMN,07/06/2017,09:32:47,17:47:18
SUMN,08/06/2017,00:00,00:00
SUMN,09/06/2017,00:00,00:00
SUMN,10/06/2017,00:00,00:00
SUMN,11/06/2017,00:00,00:00
SUMN,12/06/2017,09:38:23,18:30:43
SUMN,13/06/2017,09:20:53,18:03:59
SUMN,14/06/2017,09:32:54,19:17:42
SUMN,15/06/2017,09:16:33,19:01:24
SUMN,16/06/2017,09:27:58,19:10:57
SUMN,17/06/2017,00:00,00:00
SUMN,18/06/2017,00:00,00:00
SUMN,19/06/2017,09:30:39,18:55:44
SUMN,20/06/2017,09:23:09,19:06:36
SUMN,21/06/2017,09:25:43,18:40:10
SUMN,22/06/2017,09:43:16,19:12:00
SUMN,23/06/2017,09:31:30,18:58:34
SUMN,24/06/2017,00:00,00:00
SUMN,25/06/2017,00:00,00:00
SUMN,26/06/2017,00:00,00:00
SUMN,27/06/2017,00:00,00:00
SUMN,28/06/2017,09:49:31,19:12:31
SUMN,29/06/2017,09:32:00,19:04:09
SUMN,30/06/2017,09:30:43,18:37:30
ANMI,01/06/2017,09:20:08,18:52:16
ANMI,02/06/2017,07:36:18,00:00
ANMI,03/06/2017,00:00,00:00
ANMI,04/06/2017,00:00,00:00
ANMI,05/06/2017,00:00,00:00
ANMI,06/06/2017,09:08:33,17:44:23
ANMI,07/06/2017,18:43:57,00:00
ANMI,08/06/2017,00:00,00:00
ANMI,09/06/2017,00:00,00:00
ANMI,10/06/2017,00:00,00:00
ANMI,11/06/2017,00:00,00:00
ANMI,12/06/2017,18:38:58,19:57:15
ANMI,13/06/2017,08:57:13,00:00
ANMI,14/06/2017,18:33:07,18:33:43
ANMI,15/06/2017,09:06:33,18:35:37
ANMI,16/06/2017,00:00,00:00
ANMI,17/06/2017,00:00,00:00
ANMI,18/06/2017,00:00,00:00
ANMI,19/06/2017,09:24:03,19:48:57
ANMI,20/06/2017,09:11:52,18:02:59
ANMI,21/06/2017,09:29:56,19:23:42
ANMI,22/06/2017,18:31:41,20:18:41
ANMI,23/06/2017,18:35:18,00:00
ANMI,24/06/2017,00:00,00:00
ANMI,25/06/2017,00:00,00:00
ANMI,26/06/2017,00:00,00:00
ANMI,27/06/2017,09:25:41,19:43:40
ANMI,28/06/2017,09:28:53,18:16:54
ANMI,29/06/2017,09:31:03,00:00
ANMI,30/06/2017,09:14:23,17:35:00
PRNA,01/06/2017,00:00,00:00
PRNA,02/06/2017,00:00,00:00
PRNA,03/06/2017,00:00,00:00
PRNA,04/06/2017,00:00,00:00
PRNA,05/06/2017,10:57:03,21:00:47
PRNA,06/06/2017,11:05:38,21:06:50
PRNA,07/06/2017,11:34:10,22:42:53
PRNA,08/06/2017,00:00,00:00
PRNA,09/06/2017,00:00,00:00
PRNA,10/06/2017,00:00,00:00
PRNA,11/06/2017,00:00,00:00
PRNA,12/06/2017,10:45:17,19:37:39
PRNA,13/06/2017,10:57:02,21:08:02
PRNA,14/06/2017,09:46:10,19:40:36
PRNA,15/06/2017,00:00,00:00
PRNA,16/06/2017,10:41:27,22:05:11
PRNA,17/06/2017,00:00,00:00
PRNA,18/06/2017,00:00,00:00
PRNA,19/06/2017,11:08:27,20:26:31
PRNA,20/06/2017,11:02:29,20:45:24
PRNA,21/06/2017,11:05:32,19:30:41
PRNA,22/06/2017,11:02:32,20:49:28
PRNA,23/06/2017,11:06:59,20:17:26
PRNA,24/06/2017,00:00,00:00
PRNA,25/06/2017,00:00,00:00
PRNA,26/06/2017,00:00,00:00
PRNA,27/06/2017,11:07:39,21:30:57
PRNA,28/06/2017,10:56:15,21:54:35
PRNA,29/06/2017,11:14:13,19:40:36
PRNA,30/06/2017,11:08:48,20:57:27
EKMA,01/06/2017,10:46:46,18:52:11
EKMA,02/06/2017,00:00,00:00
EKMA,03/06/2017,00:00,00:00
EKMA,04/06/2017,00:00,00:00
EKMA,05/06/2017,09:28:26,17:53:34
EKMA,06/06/2017,00:00,00:00
EKMA,07/06/2017,00:00,00:00
EKMA,08/06/2017,00:00,00:00
EKMA,09/06/2017,00:00,00:00
EKMA,10/06/2017,00:00,00:00
EKMA,11/06/2017,00:00,00:00
EKMA,12/06/2017,09:41:58,18:39:05
EKMA,13/06/2017,19:23:16,00:00
EKMA,14/06/2017,09:44:38,18:33:33
EKMA,15/06/2017,00:00,00:00
EKMA,16/06/2017,09:40:39,19:33:01
EKMA,17/06/2017,00:00,00:00
EKMA,18/06/2017,00:00,00:00
EKMA,19/06/2017,09:43:21,20:19:05
EKMA,20/06/2017,19:56:59,00:00
EKMA,21/06/2017,09:38:35,20:06:35
EKMA,22/06/2017,09:54:14,20:59:50
EKMA,23/06/2017,10:09:13,00:00
EKMA,24/06/2017,00:00,00:00
EKMA,25/06/2017,00:00,00:00
EKMA,26/06/2017,00:00,00:00
EKMA,27/06/2017,10:41:41,18:59:01
EKMA,28/06/2017,00:00,00:00
EKMA,29/06/2017,09:21:00,19:37:28
EKMA,30/06/2017,00:00,00:00
APKR,01/06/2017,08:52:42,19:11:10
APKR,02/06/2017,00:00,00:00
APKR,03/06/2017,00:00,00:00
APKR,04/06/2017,00:00,00:00
APKR,05/06/2017,08:43:27,20:35:35
APKR,06/06/2017,08:45:56,17:36:26
APKR,07/06/2017,08:51:58,18:58:25
APKR,08/06/2017,00:00,00:00
APKR,09/06/2017,20:43:57,00:00
APKR,10/06/2017,00:00,00:00
APKR,11/06/2017,00:00,00:00
APKR,12/06/2017,09:10:53,19:44:25
APKR,13/06/2017,09:08:51,19:43:25
APKR,14/06/2017,09:05:46,20:12:27
APKR,15/06/2017,09:12:33,19:51:27
APKR,16/06/2017,09:08:38,19:46:38
APKR,17/06/2017,00:00,00:00
APKR,18/06/2017,00:00,00:00
APKR,19/06/2017,09:31:05,19:44:55
APKR,20/06/2017,09:31:30,18:47:33
APKR,21/06/2017,09:24:53,19:19:29
APKR,22/06/2017,09:26:14,19:33:18
APKR,23/06/2017,09:29:50,17:03:03
APKR,24/06/2017,00:00,00:00
APKR,25/06/2017,00:00,00:00
APKR,26/06/2017,00:00,00:00
APKR,27/06/2017,09:22:18,21:00:01
APKR,28/06/2017,09:37:45,20:42:21
APKR,29/06/2017,09:12:27,19:39:34
APKR,30/06/2017,09:44:15,18:32:40
HAVN,01/06/2017,08:57:25,18:21:39
HAVN,02/06/2017,00:00,00:00
HAVN,03/06/2017,00:00,00:00
HAVN,04/06/2017,00:00,00:00
HAVN,05/06/2017,10:09:05,00:00
HAVN,06/06/2017,10:02:45,20:12:22
HAVN,07/06/2017,08:57:05,19:01:49
HAVN,08/06/2017,00:00,00:00
HAVN,09/06/2017,00:00,00:00
HAVN,10/06/2017,00:00,00:00
HAVN,11/06/2017,00:00,00:00
HAVN,12/06/2017,09:17:46,18:48:10
HAVN,13/06/2017,08:57:02,18:13:48
HAVN,14/06/2017,10:10:02,19:22:25
HAVN,15/06/2017,09:12:02,18:49:48
HAVN,16/06/2017,09:06:53,20:21:53
HAVN,17/06/2017,00:00,00:00
HAVN,18/06/2017,00:00,00:00
HAVN,19/06/2017,09:30:59,18:41:27
HAVN,20/06/2017,09:11:43,18:21:31
HAVN,21/06/2017,09:24:28,19:34:26
HAVN,22/06/2017,09:26:10,20:41:54
HAVN,23/06/2017,09:11:40,18:33:42
HAVN,24/06/2017,00:00,00:00
HAVN,25/06/2017,00:00,00:00
HAVN,26/06/2017,00:00,00:00
HAVN,27/06/2017,10:02:27,19:44:29
HAVN,28/06/2017,09:35:49,19:26:26
HAVN,29/06/2017,09:56:30,20:34:18
HAVN,30/06/2017,10:13:59,18:31:20
RABS,01/06/2017,09:53:39,21:36:58
RABS,02/06/2017,19:58:07,19:58:17
RABS,03/06/2017,00:00,00:00
RABS,04/06/2017,00:00,00:00
RABS,05/06/2017,09:26:12,20:57:50
RABS,06/06/2017,09:21:00,20:23:41
RABS,07/06/2017,08:59:28,20:13:31
RABS,08/06/2017,00:00,00:00
RABS,09/06/2017,00:00,00:00
RABS,10/06/2017,00:00,00:00
RABS,11/06/2017,00:00,00:00
RABS,12/06/2017,09:22:24,20:54:07
RABS,13/06/2017,09:15:48,20:45:42
RABS,14/06/2017,09:28:32,20:36:54
RABS,15/06/2017,09:27:21,21:17:39
RABS,16/06/2017,09:50:33,19:20:02
RABS,17/06/2017,00:00,00:00
RABS,18/06/2017,00:00,00:00
RABS,19/06/2017,09:52:21,20:37:49
RABS,20/06/2017,09:49:42,19:37:14
RABS,21/06/2017,09:25:31,20:04:18
RABS,22/06/2017,09:22:20,20:21:14
RABS,23/06/2017,09:15:53,18:47:14
RABS,24/06/2017,00:00,00:00
RABS,25/06/2017,00:00,00:00
RABS,26/06/2017,00:00,00:00
RABS,27/06/2017,10:17:25,19:34:51
RABS,28/06/2017,09:23:16,20:32:07
RABS,29/06/2017,09:36:14,19:54:07
RABS,30/06/2017,18:41:02,00:00
Sucr,01/06/2017,10:01:09,22:45:35
Sucr,02/06/2017,00:00,00:00
Sucr,03/06/2017,00:00,00:00
Sucr,04/06/2017,00:00,00:00
Sucr,05/06/2017,10:33:40,21:06:44
Sucr,06/06/2017,09:47:01,20:15:50
Sucr,07/06/2017,10:04:15,21:01:55
Sucr,08/06/2017,00:00,00:00
Sucr,09/06/2017,00:00,00:00
Sucr,10/06/2017,00:00,00:00
Sucr,11/06/2017,00:00,00:00
Sucr,12/06/2017,00:00,00:00
Sucr,13/06/2017,00:00,00:00
Sucr,14/06/2017,00:00,00:00
Sucr,15/06/2017,00:00,00:00
Sucr,16/06/2017,00:00,00:00
Sucr,17/06/2017,00:00,00:00
Sucr,18/06/2017,00:00,00:00
Sucr,19/06/2017,11:36:09,00:00
Sucr,20/06/2017,10:19:53,20:36:19
Sucr,21/06/2017,10:34:55,20:15:55
Sucr,22/06/2017,10:21:15,19:57:28
Sucr,23/06/2017,00:00,00:00
Sucr,24/06/2017,00:00,00:00
Sucr,25/06/2017,00:00,00:00
Sucr,26/06/2017,00:00,00:00
Sucr,27/06/2017,10:17:46,22:06:16
Sucr,28/06/2017,10:04:44,20:29:54
Sucr,29/06/2017,09:49:38,20:33:51
Sucr,30/06/2017,09:55:01,21:43:48
Dkin,01/06/2017,08:52:51,00:00
Dkin,02/06/2017,00:00,00:00
Dkin,03/06/2017,00:00,00:00
Dkin,04/06/2017,00:00,00:00
Dkin,05/06/2017,12:37:30,20:16:36
Dkin,06/06/2017,09:24:07,00:00
Dkin,07/06/2017,09:31:03,18:38:31
Dkin,08/06/2017,00:00,00:00
Dkin,09/06/2017,00:00,00:00
Dkin,10/06/2017,00:00,00:00
Dkin,11/06/2017,00:00,00:00
Dkin,12/06/2017,09:39:38,18:03:57
Dkin,13/06/2017,09:20:24,00:00
Dkin,14/06/2017,09:24:06,18:12:06
Dkin,15/06/2017,09:27:42,21:09:34
Dkin,16/06/2017,09:15:06,19:01:55
Dkin,17/06/2017,00:00,00:00
Dkin,18/06/2017,00:00,00:00
Dkin,19/06/2017,08:52:27,19:49:02
Dkin,20/06/2017,09:46:04,18:42:00
Dkin,21/06/2017,09:30:00,18:37:29
Dkin,22/06/2017,08:33:59,19:01:26
Dkin,23/06/2017,09:20:11,20:43:05
Dkin,24/06/2017,00:00,00:00
Dkin,25/06/2017,00:00,00:00
Dkin,26/06/2017,00:00,00:00
Dkin,27/06/2017,09:39:31,20:19:33
Dkin,28/06/2017,09:53:31,20:13:41
Dkin,29/06/2017,09:24:49,19:35:53
Dkin,30/06/2017,09:37:33,20:11:35
Shkn,01/06/2017,09:28:06,17:59:57
Shkn,02/06/2017,00:00,00:00
Shkn,03/06/2017,00:00,00:00
Shkn,04/06/2017,00:00,00:00
Shkn,05/06/2017,09:34:39,19:13:21
Shkn,06/06/2017,09:34:32,18:02:20
Shkn,07/06/2017,09:23:22,19:13:17
Shkn,08/06/2017,00:00,00:00
Shkn,09/06/2017,00:00,00:00
Shkn,10/06/2017,00:00,00:00
Shkn,11/06/2017,00:00,00:00
Shkn,12/06/2017,09:33:01,18:41:58
Shkn,13/06/2017,09:37:24,18:54:05
Shkn,14/06/2017,09:42:04,18:43:17
Shkn,15/06/2017,09:43:44,18:01:11
Shkn,16/06/2017,09:49:17,18:10:23
Shkn,17/06/2017,00:00,00:00
Shkn,18/06/2017,00:00,00:00
Shkn,19/06/2017,09:41:49,18:29:09
Shkn,20/06/2017,09:38:05,18:36:36
Shkn,21/06/2017,09:40:31,19:04:37
Shkn,22/06/2017,09:46:30,18:44:36
Shkn,23/06/2017,09:45:29,18:48:28
Shkn,24/06/2017,00:00,00:00
Shkn,25/06/2017,00:00,00:00
Shkn,26/06/2017,00:00,00:00
Shkn,27/06/2017,09:51:34,18:44:58
Shkn,28/06/2017,09:36:56,19:21:22
Shkn,29/06/2017,09:42:32,18:18:42
Shkn,30/06/2017,09:32:19,18:30:30
Aksa,01/06/2017,08:52:53,18:41:16
Aksa,02/06/2017,00:00,00:00
Aksa,03/06/2017,00:00,00:00
Aksa,04/06/2017,00:00,00:00
Aksa,05/06/2017,09:03:48,18:17:24
Aksa,06/06/2017,09:24:03,19:13:12
Aksa,07/06/2017,09:30:58,13:39:41
Aksa,08/06/2017,00:00,00:00
Aksa,09/06/2017,00:00,00:00
Aksa,10/06/2017,00:00,00:00
Aksa,11/06/2017,00:00,00:00
Aksa,12/06/2017,09:29:44,18:16:20
Aksa,13/06/2017,09:20:17,18:30:10
Aksa,14/06/2017,09:23:57,18:27:24
Aksa,15/06/2017,09:27:36,18:32:00
Aksa,16/06/2017,09:14:58,18:21:16
Aksa,17/06/2017,00:00,00:00
Aksa,18/06/2017,00:00,00:00
Aksa,19/06/2017,09:14:05,19:02:02
Aksa,20/06/2017,09:28:19,18:40:19
Aksa,21/06/2017,09:12:25,18:35:43
Aksa,22/06/2017,09:10:41,19:01:33
Aksa,23/06/2017,09:20:04,17:17:00
Aksa,24/06/2017,00:00,00:00
Aksa,25/06/2017,00:00,00:00
Aksa,26/06/2017,00:00,00:00
Aksa,27/06/2017,00:00,00:00
Aksa,28/06/2017,09:10:35,18:32:32
Aksa,29/06/2017,09:24:45,19:44:17
Aksa,30/06/2017,09:38:07,00:00
Saga,01/06/2017,08:29:49,18:32:01
Saga,02/06/2017,00:00,00:00
Saga,03/06/2017,00:00,00:00
Saga,04/06/2017,00:00,00:00
Saga,05/06/2017,08:13:42,18:45:18
Saga,06/06/2017,08:30:12,17:51:51
Saga,07/06/2017,08:53:17,18:07:46
Saga,08/06/2017,00:00,00:00
Saga,09/06/2017,00:00,00:00
Saga,10/06/2017,00:00,00:00
Saga,11/06/2017,00:00,00:00
Saga,12/06/2017,09:07:44,18:11:36
Saga,13/06/2017,08:56:49,18:53:33
Saga,14/06/2017,08:17:30,00:00
Saga,15/06/2017,08:32:25,17:52:54
Saga,16/06/2017,09:04:02,18:44:26
Saga,17/06/2017,00:00,00:00
Saga,18/06/2017,00:00,00:00
Saga,19/06/2017,09:00:31,18:05:19
Saga,20/06/2017,08:55:57,17:44:11
Saga,21/06/2017,08:46:33,18:48:40
Saga,22/06/2017,08:36:33,18:31:45
Saga,23/06/2017,09:44:19,19:16:42
Saga,24/06/2017,00:00,00:00
Saga,25/06/2017,00:00,00:00
Saga,26/06/2017,00:00,00:00
Saga,27/06/2017,08:59:40,18:02:57
Saga,28/06/2017,09:19:01,18:53:42
Saga,29/06/2017,09:12:18,19:06:36
Saga,30/06/2017,09:20:48,19:08:10
Essa,01/06/2017,11:00:49,18:31:58
Essa,02/06/2017,00:00,00:00
Essa,03/06/2017,00:00,00:00
Essa,04/06/2017,00:00,00:00
Essa,05/06/2017,10:11:51,18:46:40
Essa,06/06/2017,08:26:03,17:51:56
Essa,07/06/2017,09:46:49,18:07:43
Essa,08/06/2017,00:00,00:00
Essa,09/06/2017,00:00,00:00
Essa,10/06/2017,00:00,00:00
Essa,11/06/2017,00:00,00:00
Essa,12/06/2017,10:07:15,18:12:30
Essa,13/06/2017,10:23:25,18:53:26
Essa,14/06/2017,00:00,00:00
Essa,15/06/2017,00:00,00:00
Essa,16/06/2017,00:00,00:00
Essa,17/06/2017,00:00,00:00
Essa,18/06/2017,00:00,00:00
Essa,19/06/2017,00:00,00:00
Essa,20/06/2017,00:00,00:00
Essa,21/06/2017,10:46:30,19:55:17
Essa,22/06/2017,09:21:04,18:31:37
Essa,23/06/2017,10:23:51,19:16:47
Essa,24/06/2017,00:00,00:00
Essa,25/06/2017,00:00,00:00
Essa,26/06/2017,00:00,00:00
Essa,27/06/2017,09:48:06,18:06:07
Essa,28/06/2017,09:19:06,18:50:57
Essa,29/06/2017,09:12:07,19:06:02
Essa,30/06/2017,09:20:42,19:05:39
Adsh,01/06/2017,08:59:27,18:12:59
Adsh,02/06/2017,00:00,00:00
Adsh,03/06/2017,00:00,00:00
Adsh,04/06/2017,00:00,00:00
Adsh,05/06/2017,00:00,00:00
Adsh,06/06/2017,09:51:24,00:00
Adsh,07/06/2017,00:00,00:00
Adsh,08/06/2017,00:00,00:00
Adsh,09/06/2017,00:00,00:00
Adsh,10/06/2017,00:00,00:00
Adsh,11/06/2017,00:00,00:00
Adsh,12/06/2017,09:05:37,18:08:16
Adsh,13/06/2017,09:16:37,18:23:07
Adsh,14/06/2017,09:12:18,18:03:39
Adsh,15/06/2017,11:21:54,18:05:08
Adsh,16/06/2017,09:15:10,18:43:19
Adsh,17/06/2017,00:00,00:00
Adsh,18/06/2017,00:00,00:00
Adsh,19/06/2017,08:56:56,18:04:34
Adsh,20/06/2017,09:00:28,18:56:33
Adsh,21/06/2017,08:55:03,18:47:58
Adsh,22/06/2017,08:55:29,17:56:15
Adsh,23/06/2017,09:45:24,18:41:09
Adsh,24/06/2017,00:00,00:00
Adsh,25/06/2017,00:00,00:00
Adsh,26/06/2017,00:00,00:00
Adsh,27/06/2017,09:09:50,00:00
Adsh,28/06/2017,09:25:45,18:39:45
Adsh,29/06/2017,09:35:37,17:40:20
Adsh,30/06/2017,00:00,00:00
Chm,01/06/2017,09:53:36,18:26:37
Chm,02/06/2017,07:23:52,00:00
Chm,03/06/2017,00:00,00:00
Chm,04/06/2017,00:00,00:00
Chm,05/06/2017,09:55:36,18:31:17
Chm,06/06/2017,09:51:28,18:31:04
Chm,07/06/2017,09:56:03,18:31:57
Chm,08/06/2017,06:47:29,20:11:14
Chm,09/06/2017,07:38:17,00:00
Chm,10/06/2017,00:00,00:00
Chm,11/06/2017,00:00,00:00
Chm,12/06/2017,08:59:27,18:40:17
Chm,13/06/2017,10:06:00,19:33:40
Chm,14/06/2017,10:05:55,18:54:11
Chm,15/06/2017,10:04:00,19:21:29
Chm,16/06/2017,10:23:02,19:15:14
Chm,17/06/2017,00:00,00:00
Chm,18/06/2017,00:00,00:00
Chm,19/06/2017,09:55:14,19:04:26
Chm,20/06/2017,10:09:56,19:12:58
Chm,21/06/2017,09:59:04,18:48:23
Chm,22/06/2017,10:05:39,19:01:42
Chm,23/06/2017,10:08:49,19:54:10
Chm,24/06/2017,00:00,00:00
Chm,25/06/2017,00:00,00:00
Chm,26/06/2017,10:43:09,19:12:59
Chm,27/06/2017,10:15:37,19:08:45
Chm,28/06/2017,10:08:12,18:50:06
Chm,29/06/2017,10:00:21,19:11:59
Chm,30/06/2017,10:23:02,18:31:48
Mapb,01/06/2017,10:11:04,00:00
Mapb,02/06/2017,00:00,00:00
Mapb,03/06/2017,00:00,00:00
Mapb,04/06/2017,00:00,00:00
Mapb,05/06/2017,10:15:59,18:35:04
Mapb,06/06/2017,09:42:58,18:31:00
Mapb,07/06/2017,10:05:26,18:32:05
Mapb,08/06/2017,00:00,00:00
Mapb,09/06/2017,00:00,00:00
Mapb,10/06/2017,00:00,00:00
Mapb,11/06/2017,00:00,00:00
Mapb,12/06/2017,09:34:27,00:00
Mapb,13/06/2017,09:44:09,19:41:34
Mapb,14/06/2017,10:24:39,18:55:09
Mapb,15/06/2017,10:18:17,19:06:17
Mapb,16/06/2017,10:00:53,18:53:31
Mapb,17/06/2017,00:00,00:00
Mapb,18/06/2017,00:00,00:00
Mapb,19/06/2017,10:24:19,19:05:58
Mapb,20/06/2017,10:39:27,19:12:53
Mapb,21/06/2017,10:04:47,18:50:37
Mapb,22/06/2017,10:24:59,19:01:38
Mapb,23/06/2017,10:13:47,19:37:16
Mapb,24/06/2017,00:00,00:00
Mapb,25/06/2017,00:00,00:00
Mapb,26/06/2017,09:57:55,19:15:46
Mapb,27/06/2017,10:13:34,19:08:40
Mapb,28/06/2017,10:35:28,18:52:07
Mapb,29/06/2017,10:26:03,19:06:51
Mapb,30/06/2017,00:00,00:00
Kab,01/06/2017,15:12:19,00:00
Kab,02/06/2017,00:00,00:00
Kab,03/06/2017,00:00,00:00
Kab,04/06/2017,00:00,00:00
Kab,05/06/2017,08:58:05,18:08:47
Kab,06/06/2017,14:08:16,23:24:48
Kab,07/06/2017,14:14:54,23:30:55
Kab,08/06/2017,14:01:37,23:32:51
Kab,09/06/2017,14:05:59,23:36:38
Kab,10/06/2017,00:00,00:00
Kab,11/06/2017,00:00,00:00
Kab,12/06/2017,13:58:12,23:26:02
Kab,13/06/2017,14:24:23,23:29:15
Kab,14/06/2017,09:11:37,18:05:30
Kab,15/06/2017,09:07:51,18:38:32
Kab,16/06/2017,08:57:37,18:32:53
Kab,17/06/2017,00:00,00:00
Kab,18/06/2017,00:00,00:00
Kab,19/06/2017,13:54:05,23:21:16
Kab,20/06/2017,13:35:33,23:23:14
Kab,21/06/2017,14:00:08,23:28:12
Kab,22/06/2017,14:19:21,23:31:03
Kab,23/06/2017,14:10:38,23:30:19
Kab,24/06/2017,00:00,00:00
Kab,25/06/2017,00:00,00:00
Kab,26/06/2017,14:21:48,23:27:23
Kab,27/06/2017,14:15:17,23:30:59
Kab,28/06/2017,14:23:41,23:35:15
Kab,29/06/2017,14:10:06,23:33:06
Kab,30/06/2017,14:18:34,23:33:12
Krna,01/06/2017,09:47:14,18:39:27
Krna,02/06/2017,00:00,00:00
Krna,03/06/2017,00:00,00:00
Krna,04/06/2017,00:00,00:00
Krna,05/06/2017,09:47:05,18:32:07
Krna,06/06/2017,09:43:14,19:05:38
Krna,07/06/2017,09:45:34,18:55:16
Krna,08/06/2017,00:00,00:00
Krna,09/06/2017,00:00,00:00
Krna,10/06/2017,00:00,00:00
Krna,11/06/2017,00:00,00:00
Krna,12/06/2017,09:53:33,18:48:30
Krna,13/06/2017,09:07:04,18:26:00
Krna,14/06/2017,09:10:08,18:28:04
Krna,15/06/2017,09:11:19,18:29:00
Krna,16/06/2017,09:01:16,18:24:39
Krna,17/06/2017,00:00,00:00
Krna,18/06/2017,00:00,00:00
Krna,19/06/2017,09:55:18,18:52:03
Krna,20/06/2017,10:00:28,18:44:31
Krna,21/06/2017,09:27:20,18:36:01
Krna,22/06/2017,09:49:30,18:31:51
Krna,23/06/2017,09:43:54,18:44:50
Krna,24/06/2017,00:00,00:00
Krna,25/06/2017,00:00,00:00
Krna,26/06/2017,00:00,00:00
Krna,27/06/2017,09:09:26,18:45:44
Krna,28/06/2017,09:38:49,19:16:17
Krna,29/06/2017,10:04:08,19:05:04
Krna,30/06/2017,09:47:56,18:46:39
Asna,01/06/2017,15:12:14,00:00
Asna,02/06/2017,00:00,00:00
Asna,03/06/2017,00:00,00:00
Asna,04/06/2017,00:00,00:00
Asna,05/06/2017,08:55:35,18:08:49
Asna,06/06/2017,14:12:53,23:24:32
Asna,07/06/2017,13:33:55,23:24:04
Asna,08/06/2017,13:58:42,23:35:36
Asna,09/06/2017,13:32:55,19:08:15
Asna,10/06/2017,00:00,00:00
Asna,11/06/2017,00:00,00:00
Asna,12/06/2017,13:58:07,23:38:19
Asna,13/06/2017,13:54:54,23:25:22
Asna,14/06/2017,08:54:08,20:44:15
Asna,15/06/2017,08:48:14,22:56:01
Asna,16/06/2017,08:46:30,18:27:41
Asna,17/06/2017,00:00,00:00
Asna,18/06/2017,00:00,00:00
Asna,19/06/2017,13:51:42,23:21:06
Asna,20/06/2017,13:38:43,23:23:09
